id,position,height,weight,games_played,assists,doubles,triples,rebounds,FT_per_game,FT_percentage,steals,lost_balls,fouls,dribbling_fouls,travels,block_fouls,block_fouls_recibidas,offensive_fouls,offensive_fouls_recibidas,rebound_fouls,rebound_fouls_recibidas,height_inches
1627737,Forward,6-9,240.0,280,0.975,2.0785714285714287,0.7071428571428572,4.607142857142857,1.0928571428571427,0.5464285714285714,0.6357142857142857,0.5357142857142857,2.5821428571428573,0.0,0.08928571428571429,1.3107142857142857,0.85,0.23214285714285715,0.1,0.14285714285714285,0.22857142857142856,81
1630528,Guard,6-4,215.0,120,1.5166666666666666,2.316666666666667,0.4166666666666667,1.85,0.7,0.5714285714285714,0.6916666666666667,0.8416666666666667,1.1416666666666666,0.008333333333333333,0.14166666666666666,0.575,0.5166666666666667,0.025,0.05,0.05,0.05,76
1629634,Forward,6-8,215.0,224,1.4375,4.169642857142857,0.4017857142857143,5.660714285714286,1.2946428571428572,0.6004140786749482,0.6875,0.3392857142857143,1.8125,0.004464285714285714,0.0625,0.96875,1.0982142857142858,0.16964285714285715,0.08035714285714286,0.20982142857142858,0.16964285714285715,80
203903,Guard,6-5,194.0,635,2.620472440944882,4.341732283464567,1.5480314960629922,3.294488188976378,1.584251968503937,0.6553745928338762,0.8062992125984252,1.0661417322834645,1.741732283464567,0.02047244094488189,0.15748031496062992,0.6251968503937008,1.047244094488189,0.11338582677165354,0.10708661417322834,0.08818897637795275,0.05984251968503937,77
1629651,Center,6-11,215.0,174,1.3103448275862069,3.9885057471264367,0.011494252873563218,6.649425287356322,1.4137931034482758,0.5720930232558139,0.6666666666666666,0.3275862068965517,2.425287356321839,0.005747126436781609,0.10344827586206896,1.1724137931034482,1.2126436781609196,0.25862068965517243,0.16091954022988506,0.2471264367816092,0.2413793103448276,83
201144,Guard,6-1,175.0,538,5.847583643122676,3.8643122676579926,1.695167286245353,3.137546468401487,2.37546468401487,0.6264705882352941,1.221189591078067,1.4275092936802973,1.9516728624535316,0.007434944237918215,0.03903345724907063,0.8122676579925651,1.4312267657992566,0.05762081784386617,0.4423791821561338,0.05762081784386617,0.0724907063197026,73
1626192,Guard,6-5,209.0,504,1.2321428571428572,1.1150793650793651,1.125,3.630952380952381,0.35714285714285715,0.6185567010309279,0.4603174603174603,0.32341269841269843,1.1567460317460319,0.001984126984126984,0.013888888888888888,0.7103174603174603,0.23412698412698413,0.031746031746031744,0.1130952380952381,0.03571428571428571,0.057539682539682536,77
1626188,Guard,6-1,180.0,206,1.4514563106796117,1.8106796116504855,0.5922330097087378,1.6019417475728155,0.2766990291262136,0.6129032258064516,0.27184466019417475,0.3737864077669903,1.0242718446601942,0.009708737864077669,0.04854368932038835,0.42718446601941745,0.18446601941747573,0.02912621359223301,0.05339805825242718,0.03398058252427184,0.024271844660194174,73
1630536,Guard,6-1,176.0,11,0.36363636363636365,0.18181818181818182,0.09090909090909091,0.2727272727272727,0.0,0.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73
203496,Forward,6-7,209.0,567,1.4761904761904763,1.6649029982363315,2.0282186948853616,5.582010582010582,1.1058201058201058,0.6099221789883269,1.5167548500881833,0.7301587301587301,2.9135802469135803,0.015873015873015872,0.19223985890652556,1.5220458553791887,0.7742504409171076,0.10405643738977072,0.12698412698412698,0.07407407407407407,0.13051146384479717,79
1628470,Forward,6-7,221.0,410,0.9853658536585366,1.3804878048780487,0.8,3.8121951219512193,0.3926829268292683,0.5729537366548043,0.48048780487804876,0.3,2.0390243902439025,0.004878048780487805,0.05365853658536585,1.0902439024390245,0.275609756097561,0.05853658536585366,0.1048780487804878,0.12682926829268293,0.07073170731707316,79
203109,Forward,6-6,235.0,685,1.6934306569343065,1.7007299270072993,1.8102189781021898,4.6744525547445255,1.216058394160584,0.604499274310595,1.0116788321167882,0.5153284671532846,2.3021897810218976,0.0072992700729927005,0.0364963503649635,1.1036496350364964,0.8773722627737226,0.08905109489051095,0.12700729927007298,0.11824817518248175,0.07445255474452554,78
1630595,Guard,6-7,220.0,68,5.4411764705882355,5.411764705882353,1.338235294117647,5.617647058823529,1.5588235294117647,0.5698924731182796,1.1176470588235294,2.4558823529411766,3.1911764705882355,0.0,0.14705882352941177,1.3970588235294117,0.9852941176470589,0.29411764705882354,0.058823529411764705,0.17647058823529413,0.058823529411764705,79
203552,Guard,6-1,185.0,436,2.0252293577981653,2.3073394495412844,1.6720183486238531,2.0389908256880735,0.8463302752293578,0.6897196261682244,0.7247706422018348,0.5527522935779816,1.7224770642201834,0.0045871559633027525,0.1353211009174312,0.5963302752293578,0.38073394495412843,0.07568807339449542,0.1353211009174312,0.08027522935779817,0.0389908256880734,73
201939,Guard,6-2,185.0,657,6.427701674277016,6.406392694063927,2.6727549467275495,5.117199391171994,3.3592085235920854,0.6724558196221816,1.5753424657534247,2.2146118721461185,2.2617960426179606,0.0273972602739726,0.1719939117199391,0.984779299847793,1.765601217656012,0.121765601217656,0.1948249619482496,0.0487062404870624,0.0669710806697108,74
1630700,Guard,6-7,199.0,56,2.375,1.125,0.39285714285714285,3.3392857142857144,0.4107142857142857,0.575,0.7678571428571429,0.7142857142857143,1.75,0.0,0.03571428571428571,1.0357142857142858,0.23214285714285715,0.05357142857142857,0.03571428571428571,0.07142857142857142,0.05357142857142857,79
1630268,Guard,6-6,200.0,7,0.14285714285714285,0.0,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.6666666666666666,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78
1631098,Guard,6-4,195.0,23,1.0,1.9565217391304348,0.5652173913043478,2.5217391304347827,0.6086956521739131,0.6086956521739131,0.43478260869565216,0.5217391304347826,1.6956521739130435,0.0,0.043478260869565216,0.8695652173913043,0.5217391304347826,0.0,0.08695652173913043,0.0,0.043478260869565216,76
1629056,Guard,6-4,201.0,215,1.3953488372093024,1.8511627906976744,1.0186046511627906,2.73953488372093,0.5441860465116279,0.6030927835051546,0.6604651162790698,0.5674418604651162,1.7674418604651163,0.009302325581395349,0.037209302325581395,0.7767441860465116,0.40930232558139534,0.04186046511627907,0.037209302325581395,0.07906976744186046,0.03255813953488372,76
1631120,Guard,6-1,195.0,11,1.0,0.5454545454545454,0.18181818181818182,0.7272727272727273,0.09090909090909091,0.5,0.18181818181818182,0.2727272727272727,0.45454545454545453,0.0,0.0,0.18181818181818182,0.09090909090909091,0.0,0.09090909090909091,0.0,0.0,73
1630620,Forward,6-7,245.0,4,0.25,0.5,0.75,1.5,0.25,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.25,0.0,0.0,0.0,0.0,79
203473,Center,6-10,245.0,488,0.6967213114754098,1.8913934426229508,0.5655737704918032,5.661885245901639,0.7807377049180327,0.5799086757990868,0.4774590163934426,0.4057377049180328,2.5942622950819674,0.0020491803278688526,0.06967213114754098,1.2950819672131149,0.6229508196721312,0.25,0.05327868852459016,0.22131147540983606,0.19057377049180327,82
203521,Guard,6-3,200.0,463,3.58963282937365,0.9460043196544277,0.9546436285097192,1.7170626349892009,0.4946004319654428,0.5826972010178118,0.4298056155507559,0.8790496760259179,1.8423326133909288,0.004319654427645789,0.03023758099352052,0.6457883369330454,0.24406047516198703,0.058315334773218146,0.17278617710583152,0.08855291576673865,0.04103671706263499,75
1628978,Guard,6-4,203.0,270,2.6925925925925926,1.7740740740740741,1.4074074074074074,4.566666666666666,0.6703703703703704,0.556923076923077,1.1481481481481481,0.7962962962962963,1.7148148148148148,0.007407407407407408,0.05555555555555555,0.7407407407407407,0.4,0.0962962962962963,0.3,0.07777777777777778,0.10740740740740741,76
1631217,Forward,6-10,210.0,21,0.19047619047619047,1.0476190476190477,0.047619047619047616,2.0952380952380953,0.38095238095238093,0.6666666666666666,0.2857142857142857,0.14285714285714285,0.5714285714285714,0.0,0.047619047619047616,0.14285714285714285,0.3333333333333333,0.09523809523809523,0.047619047619047616,0.047619047619047616,0.09523809523809523,82
1629603,Forward,6-9,228.0,50,0.26,1.04,0.12,2.42,0.3,0.5172413793103449,0.32,0.1,1.5,0.0,0.06,0.84,0.26,0.1,0.0,0.1,0.06,81
1628977,Guard,6-5,202.0,239,1.0669456066945606,3.100418410041841,0.34309623430962344,3.8577405857740588,1.284518828451883,0.5695732838589982,0.8326359832635983,0.4769874476987448,2.292887029288703,0.0041841004184100415,0.07531380753138076,0.9623430962343096,1.1924686192468619,0.1087866108786611,0.2217573221757322,0.12552301255230125,0.08368200836820083,77
203476,Center,6-10,248.0,563,1.3481349911190053,1.7495559502664297,1.0497335701598578,5.641207815275311,0.9982238010657194,0.5493646138807429,0.7513321492007105,0.4564831261101243,2.1758436944937833,0.0017761989342806395,0.23623445825932504,1.1278863232682061,0.8206039076376554,0.17229129662522202,0.06927175843694494,0.1989342806394316,0.16341030195381884,82
203915,Guard,6-5,215.0,451,5.219512195121951,3.4722838137472283,1.057649667405765,3.070953436807095,2.4634146341463414,0.6134732192159028,0.7006651884700665,0.9578713968957872,2.4057649667405765,0.0066518847006651885,0.1130820399113082,0.9201773835920177,1.869179600886918,0.1973392461197339,0.23503325942350334,0.08647450110864745,0.04212860310421286,77
1628416,Guard,6-4,180.0,97,1.2268041237113403,1.5257731958762886,0.8865979381443299,2.3402061855670104,0.7216494845360825,0.6194690265486725,0.30927835051546393,0.3917525773195876,1.134020618556701,0.0,0.09278350515463918,0.5979381443298969,0.4536082474226804,0.041237113402061855,0.05154639175257732,0.05154639175257732,0.041237113402061855,76
1629652,Guard,6-4,220.0,201,1.6666666666666667,2.91044776119403,1.6766169154228856,3.8805970149253732,1.8407960199004976,0.578125,0.9104477611940298,0.6666666666666666,2.9502487562189055,0.009950248756218905,0.0945273631840796,1.228855721393035,1.4577114427860696,0.11940298507462686,0.9253731343283582,0.12437810945273632,0.0945273631840796,76
1630245,Guard,6-5,200.0,141,2.9078014184397163,2.8156028368794326,0.8156028368794326,2.8226950354609928,0.624113475177305,0.6027397260273972,0.7730496453900709,0.7659574468085106,2.3191489361702127,0.014184397163120567,0.14184397163120568,1.0425531914893618,0.5177304964539007,0.0425531914893617,0.07801418439716312,0.07801418439716312,0.02127659574468085,77
1629653,Guard,6-1,185.0,25,0.88,0.72,0.12,0.72,0.16,0.5,0.36,0.04,0.6,0.0,0.0,0.24,0.08,0.0,0.12,0.04,0.0,73
1630288,Guard,6-3,177.0,27,1.2222222222222223,0.7037037037037037,0.14814814814814814,1.2962962962962963,0.2222222222222222,0.75,0.37037037037037035,0.2222222222222222,0.5185185185185185,0.0,0.037037037037037035,0.2962962962962963,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,75
201609,Guard,6-4,190.0,559,4.7495527728085865,4.103756708407871,1.6386404293381038,3.4114490161001787,2.0089445438282647,0.607355327203894,0.8855098389982111,1.4311270125223614,2.4239713774597496,0.014311270125223614,0.1413237924865832,0.962432915921288,1.3416815742397137,0.12343470483005367,0.1771019677996422,0.08228980322003578,0.05366726296958855,76
203083,Center,6-11,279.0,637,1.4536891679748822,5.598116169544741,0.11773940345368916,13.073783359497645,2.508634222919937,0.5495185694635488,1.2982731554160125,0.9513343799058085,3.2574568288854002,0.009419152276295133,0.10989010989010989,1.3877551020408163,2.0047095761381475,0.3359497645211931,0.09262166405023547,0.35949764521193095,0.34379905808477235,83
1630537,Guard,6-5,190.0,92,1.815217391304348,2.858695652173913,1.076086956521739,3.4347826086956523,1.1304347826086956,0.6153846153846154,0.8478260869565217,0.8260869565217391,1.6521739130434783,0.0,0.09782608695652174,0.7391304347826086,0.8695652173913043,0.06521739130434782,0.10869565217391304,0.03260869565217391,0.10869565217391304,77
1630561,Guard,6-4,204.0,40,0.8,1.375,0.2,1.8,0.375,0.5769230769230769,0.425,0.275,1.425,0.0,0.05,0.55,0.325,0.075,0.075,0.025,0.05,76
201142,Forward,6-10,240.0,550,5.2,7.209090909090909,2.5745454545454547,7.3090909090909095,4.441818181818181,0.6042542666336879,0.8945454545454545,2.2345454545454544,2.2236363636363636,0.02909090909090909,0.08,1.1218181818181818,2.8945454545454545,0.15636363636363637,0.10363636363636364,0.05090909090909091,0.16,82
1631105,Center,6-11,250.0,55,1.0545454545454545,3.9454545454545453,0.05454545454545454,9.327272727272728,1.3636363636363635,0.5514705882352942,0.6363636363636364,0.5818181818181818,2.8363636363636364,0.03636363636363636,0.03636363636363636,1.509090909090909,1.2,0.38181818181818183,0.01818181818181818,0.21818181818181817,0.32727272727272727,83
1631106,Forward,6-8,215.0,73,1.1095890410958904,2.9178082191780823,0.726027397260274,5.945205479452055,1.082191780821918,0.5851851851851851,1.2191780821917808,0.6575342465753424,2.3972602739726026,0.0136986301369863,0.1232876712328767,1.1917808219178083,1.0410958904109588,0.0821917808219178,0.0273972602739726,0.1506849315068493,0.0273972602739726,80
1630162,Guard,6-4,225.0,208,3.7211538461538463,6.3701923076923075,1.4951923076923077,5.0673076923076925,2.6153846153846154,0.5862068965517241,1.3846153846153846,1.6009615384615385,2.3413461538461537,0.014423076923076924,0.20192307692307693,0.8701923076923077,2.1298076923076925,0.10096153846153846,0.038461538461538464,0.0673076923076923,0.03365384615384615,76
1631165,Guard,6-3,175.0,15,0.4,0.26666666666666666,0.2,0.5333333333333333,0.3333333333333333,0.7142857142857143,0.3333333333333333,0.0,0.6,0.0,0.0,0.4666666666666667,0.13333333333333333,0.0,0.0,0.0,0.0,75
202324,Forward,6-9,265.0,523,1.1931166347992352,3.726577437858509,0.9177820267686424,7.22944550669216,1.5564053537284894,0.5664578983994433,0.751434034416826,0.5774378585086042,2.288718929254302,0.0019120458891013384,0.12619502868068833,1.3307839388145315,1.401529636711281,0.1338432122370937,0.03824091778202677,0.12619502868068833,0.17590822179732313,81
1630238,Forward,6-5,230.0,26,0.19230769230769232,0.23076923076923078,0.19230769230769232,0.8076923076923077,0.0,0.0,0.0,0.038461538461538464,0.2692307692307692,0.0,0.0,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,77
1631323,Forward,6-7,209.0,47,0.8085106382978723,1.2553191489361701,1.0425531914893618,1.6595744680851063,0.5957446808510638,0.6363636363636364,0.2978723404255319,0.44680851063829785,1.2340425531914894,0.0,0.1276595744680851,0.5957446808510638,0.40425531914893614,0.06382978723404255,0.0425531914893617,0.06382978723404255,0.06382978723404255,79
